2024-06-09 09:16:54,100.0,23.8,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:16:55,100.0,24.0,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:16:56,100.0,24.1,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:16:57,100.0,24.0,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:16:58,100.0,23.4,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:00,99.7,22.8,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:01,100.0,22.6,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:02,100.0,22.7,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:03,100.0,22.7,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:04,99.0,22.8,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:05,99.7,22.8,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:07,100.0,22.9,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:08,100.0,23.1,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:09,99.7,23.1,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:10,100.0,23.2,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:11,100.0,23.3,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:12,100.0,23.4,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:14,99.5,23.6,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:15,100.0,23.7,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:16,100.0,23.8,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:17,100.0,23.9,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:18,100.0,24.0,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:20,100.0,24.2,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:21,100.0,24.2,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:22,100.0,24.3,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:23,100.0,24.4,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:24,100.0,24.5,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:26,100.0,24.7,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:27,100.0,24.8,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:28,100.0,24.8,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:29,100.0,24.4,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:31,100.0,24.2,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:32,100.0,23.5,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:33,99.8,23.2,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:34,100.0,23.2,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:35,100.0,23.3,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:37,100.0,23.4,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:38,100.0,22.6,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:39,100.0,22.5,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:40,100.0,22.5,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:41,100.0,21.9,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:42,100.0,21.9,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:44,99.5,22.0,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:45,99.2,21.1,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:46,90.1,21.0,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:47,69.0,19.8,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:48,48.7,17.5,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:49,1.0,17.5,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:50,7.0,16.9,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:51,0.5,16.9,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:52,0.5,16.9,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:53,0.3,16.9,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:54,4.2,16.8,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:55,17.7,16.8,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:56,13.5,16.9,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:57,3.9,16.9,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:58,0.0,16.9,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:17:59,0.0,16.9,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:18:00,0.5,16.9,38.2
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 09:18:01,2.3,16.9,38.2
