2024-06-09 07:41:54,7.0,20.4,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:41:55,11.7,20.4,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:41:56,15.1,20.4,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:41:57,8.4,20.3,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:41:58,8.3,20.3,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:41:59,10.6,20.3,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:00,19.2,20.3,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:01,22.1,20.4,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:02,12.4,20.4,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:03,20.4,20.4,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:04,5.4,20.4,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:05,9.9,20.4,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:06,3.4,20.4,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:07,3.9,20.4,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:08,6.7,20.4,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:09,3.6,20.3,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:11,2.6,20.3,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:12,6.0,20.3,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:13,9.1,20.3,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:14,10.1,20.3,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:15,5.7,20.3,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:16,10.1,20.3,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:17,13.4,20.3,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:18,5.9,20.3,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:19,29.0,21.5,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:20,20.3,21.7,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:21,47.4,20.5,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:22,90.0,21.7,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:23,51.4,22.2,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:24,37.2,22.5,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:25,21.8,22.6,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:27,21.6,22.7,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:28,6.5,22.7,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:29,15.1,22.7,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:30,23.4,22.7,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:31,19.8,22.8,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:32,3.6,22.7,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:33,5.5,22.8,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:34,9.9,22.8,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:35,7.0,22.7,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:36,22.1,22.8,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:37,24.4,22.8,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:38,9.1,22.8,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:39,4.2,22.8,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:40,2.1,22.8,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:41,6.5,22.8,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:42,8.8,22.8,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:43,14.3,22.8,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:44,24.7,22.8,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:45,14.3,22.8,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:46,3.1,22.8,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:47,3.6,22.8,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:48,8.1,22.8,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:49,3.1,22.8,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:50,23.2,22.8,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:51,27.1,22.8,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:53,0.8,22.8,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:54,2.3,22.8,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:55,5.0,22.7,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:56,6.5,22.7,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:57,14.2,22.7,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:58,26.5,22.7,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:42:59,8.9,22.7,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:43:00,2.1,22.7,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:43:01,6.8,22.7,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:43:02,7.0,22.7,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:43:03,4.1,22.7,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:43:04,22.0,22.7,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:43:05,25.8,22.7,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:43:06,9.0,22.7,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:43:07,4.4,22.8,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:43:08,6.8,22.8,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:43:09,4.7,22.8,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:43:10,4.9,22.8,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:43:11,16.6,22.7,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:43:12,22.4,22.8,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:43:13,17.6,22.8,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:43:14,8.3,22.8,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:43:15,3.9,22.8,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:43:16,1.8,22.8,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:43:17,14.0,22.7,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:43:19,22.3,22.7,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:43:20,24.5,22.7,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:43:21,2.3,22.7,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:43:22,15.1,22.7,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:43:23,2.6,22.7,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:43:24,1.6,22.7,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:43:25,17.7,22.7,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:43:26,28.6,22.7,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:43:27,14.4,22.7,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:43:28,2.6,22.6,38.0
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:43:29,2.1,22.6,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:43:30,4.4,22.6,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:43:31,6.5,22.6,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:43:32,22.1,22.6,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:43:33,24.2,22.7,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:43:34,13.1,22.7,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 07:43:35,4.4,22.7,38.1
