timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:48:46,45.9,19.4,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:48:47,49.7,19.5,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:48:48,52.8,19.5,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:48:49,55.6,19.5,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:48:50,55.4,19.5,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:48:51,51.5,19.6,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:48:52,59.7,19.5,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:48:53,50.8,19.5,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:48:54,54.0,19.6,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:48:55,53.0,19.6,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:48:56,59.4,19.6,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:48:57,54.1,19.6,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:48:58,56.5,19.6,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:48:59,58.4,19.7,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:00,50.6,19.7,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:01,48.8,19.7,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:02,44.4,19.7,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:03,61.4,19.8,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:04,55.6,19.8,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:05,52.2,19.8,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:06,59.0,19.9,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:08,56.4,19.9,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:09,55.9,19.8,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:10,54.5,19.9,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:11,52.7,20.0,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:12,51.6,20.0,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:13,54.6,20.0,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:14,52.2,19.9,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:15,49.7,20.0,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:16,50.4,20.0,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:17,49.9,20.0,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:18,49.2,20.0,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:19,53.0,20.1,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:20,64.7,20.1,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:21,55.5,20.1,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:22,63.8,20.1,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:23,56.5,20.0,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:24,55.5,20.0,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:25,57.9,20.0,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:26,51.3,20.0,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:27,50.4,20.0,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:28,59.9,18.4,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:29,46.1,18.3,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:30,26.6,16.5,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:31,17.5,16.5,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:33,8.1,16.3,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:34,0.3,16.3,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:35,0.0,16.3,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:36,0.0,16.3,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:37,0.5,16.3,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:38,0.5,16.3,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:39,0.3,16.3,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:40,0.3,16.3,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:41,0.8,16.3,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:42,0.0,16.3,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:43,0.0,16.3,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:44,0.0,16.3,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:45,0.5,16.3,38.1
timestamp,cpu_percent,uso_memoria_percent,uso_disco_percent
2024-06-09 08:49:46,0.5,16.3,38.1
